homelat,homelon,homecontinent,country,n
26.169106,64.038418,South Asia,Pakistan,1
26.169455,90.619576,South Asia,India,1
26.17,32.727222,Middle East & North Africa,Egypt,12
26.170734,92.932352,South Asia,India,0
26.171689,91.743196,South Asia,India,1
26.172005,91.566919,South Asia,India,0
26.172116,68.835918,South Asia,Pakistan,26
26.172735,-80.131209,North America,United States,0
26.172932,90.045615,South Asia,India,1
26.173056,64.036111,South Asia,Pakistan,0
26.173237,50.550972,Middle East & North Africa,Bahrain,1
26.174955,86.217225,South Asia,India,0
26.175332,68.430212,South Asia,Pakistan,0
26.176083,63.899302,South Asia,Pakistan,0
26.177142,78.449332,South Asia,India,0
26.177349,90.624687,South Asia,India,0
26.17934,63.069735,South Asia,Pakistan,0
26.180486,91.832849,South Asia,India,0
26.180755,93.587917,South Asia,India,1
26.181451,93.699045,South Asia,India,0
26.183328,90.626339,South Asia,India,1
26.183789,93.591514,South Asia,India,2
26.184725,50.467002,Middle East & North Africa,Bahrain,0
26.1851,93.581849,South Asia,India,5
26.185217,50.529086,Middle East & North Africa,Bahrain,0
26.185306,50.503483,Middle East & North Africa,Bahrain,0
26.186085,93.581269,South Asia,India,0
26.187852,68.617439,South Asia,Pakistan,0
26.188302,92.951527,South Asia,India,4
26.188889,50.55,Middle East & North Africa,Bahrain,0
26.189634,91.807459,South Asia,India,0
26.191792,50.484642,Middle East & North Africa,Bahrain,0
26.194196,93.866902,South Asia,India,6
26.198202,92.891135,South Asia,India,1
26.199283,90.127707,South Asia,India,10
26.200018,50.463268,Middle East & North Africa,Bahrain,0
26.200293,68.150916,South Asia,Pakistan,0
26.200604,92.937574,South Asia,India,85
26.200605,92.937574,South Asia,India,236
26.20129,50.479883,Middle East & North Africa,Bahrain,0
26.201677,84.718495,South Asia,India,0
26.204552,50.534554,Middle East & North Africa,Bahrain,0
26.206879,50.556702,Middle East & North Africa,Bahrain,1
26.208185,93.050267,South Asia,India,1
26.209015,92.938442,South Asia,India,1
26.209287,93.050861,South Asia,India,0
26.209757,50.505797,Middle East & North Africa,Bahrain,0
26.210108,50.564011,Middle East & North Africa,Bahrain,0
26.210377,50.46233,Middle East & North Africa,Bahrain,1
26.210929,50.448907,Middle East & North Africa,Bahrain,0
26.212366,91.707573,South Asia,India,12
26.212746,91.728334,South Asia,India,9
26.213229,50.527792,Middle East & North Africa,Bahrain,0
26.214297,-80.271999,North America,United States,0
26.214488,50.584754,Middle East & North Africa,Bahrain,0
26.214625,50.520413,Middle East & North Africa,Bahrain,1
26.21552,50.512394,Middle East & North Africa,Bahrain,1
26.215823,50.44972,Middle East & North Africa,Bahrain,0
26.216667,50.583333,Middle East & North Africa,Bahrain,0
26.217001,50.587414,Middle East & North Africa,Bahrain,13
26.217348,50.504264,Middle East & North Africa,Bahrain,0
26.218399,50.195902,Middle East & North Africa,Saudi Arabia,24
26.218794,50.533783,Middle East & North Africa,Bahrain,0
26.21912,50.464478,Middle East & North Africa,Bahrain,1
26.219621,84.356659,South Asia,India,0
26.219631,84.356424,South Asia,India,1
26.220964,32.058755,Middle East & North Africa,Egypt,0
26.222639,50.516018,Middle East & North Africa,Bahrain,2
26.223519,60.750488,Middle East & North Africa,Iran,1
26.223698,50.536629,Middle East & North Africa,Bahrain,4
26.224184,93.776314,South Asia,India,0
26.225679,85.427192,South Asia,India,0
26.22642,90.000836,South Asia,India,0
26.226559,50.54591,Middle East & North Africa,Bahrain,0
26.226565,50.545907,Middle East & North Africa,Bahrain,0
26.226794,66.311097,South Asia,Pakistan,1
26.226923,84.960072,South Asia,India,0
26.22853,127.68911,East Asia,Japan,3
26.229719,90.230427,South Asia,India,0
26.22976,90.230403,South Asia,India,0
26.230654,50.528118,Middle East & North Africa,Bahrain,1
26.231722,50.509521,Middle East & North Africa,Bahrain,1
26.232199,93.975616,South Asia,India,6
26.23453,81.240869,South Asia,India,2
26.236916,92.608133,South Asia,India,1
26.240415,91.809782,South Asia,India,1
26.240677,85.217654,South Asia,India,0
26.241957,68.399292,South Asia,Pakistan,9
26.245816,127.721799,East Asia,Japan,0
26.247011,68.693446,South Asia,Pakistan,7
26.250782,90.332437,South Asia,India,1
26.252165,92.341601,South Asia,India,0
26.25218,91.524878,South Asia,India,1
26.253317,92.342405,South Asia,India,0
26.253864,50.613705,Middle East & North Africa,Bahrain,0
26.254063,91.545925,South Asia,India,2
26.257281,93.012702,South Asia,India,11
26.258028,91.127389,South Asia,India,7
26.259965,92.263039,South Asia,India,0
26.261368,90.175465,South Asia,India,0
26.263204,89.706444,South Asia,India,1
26.263346,91.698179,South Asia,India,0
26.265855,88.084626,South Asia,India,0
26.26622,50.150466,Middle East & North Africa,Saudi Arabia,19
26.266245,63.004883,South Asia,Pakistan,0
26.267087,93.246986,South Asia,India,0
26.26873,95.098303,South Asia,India,0
26.270635,50.640739,Middle East & North Africa,Bahrain,0
26.272945,95.073708,South Asia,India,0
26.273745,89.728564,South Asia,India,0
26.275268,92.953375,South Asia,India,79
26.277607,85.337554,South Asia,India,1
26.278256,32.058934,Middle East & North Africa,Egypt,1
26.280004,93.884575,South Asia,India,0
26.28323,50.631496,Middle East & North Africa,Bahrain,1
26.283863,86.822229,South Asia,India,0
26.284889,50.144043,Middle East & North Africa,Saudi Arabia,0
26.289729,91.694603,South Asia,India,0
26.292047,73.032411,South Asia,India,1
26.2969,63.08012,South Asia,Pakistan,1
26.299277,74.735386,South Asia,India,0
26.300278,91.4,South Asia,India,0
26.301028,68.102898,South Asia,Pakistan,0
26.302001,68.102538,South Asia,Pakistan,7
26.303465,89.851099,South Asia,India,6
26.30348,89.851106,South Asia,India,0
26.304831,65.577382,South Asia,Pakistan,2
26.305637,90.457863,South Asia,India,0
26.307041,63.122555,South Asia,Pakistan,0
26.307143,92.613965,South Asia,India,0
26.307306,68.098451,South Asia,Pakistan,9
26.30732,68.098427,South Asia,Pakistan,0
26.307797,87.778699,South Asia,India,0
26.309437,63.159143,South Asia,Pakistan,0
26.309871,90.283463,South Asia,India,2
26.310212,63.157299,South Asia,Pakistan,0
26.310764,63.153522,South Asia,Pakistan,20
26.312427,92.537383,South Asia,India,2
26.315463,84.456646,South Asia,India,0
26.316231,87.236948,South Asia,India,0
26.322036,94.513463,South Asia,India,0
26.32347,91.001802,South Asia,India,0
26.329008,91.005433,South Asia,India,44
26.329729,90.860268,South Asia,India,1
26.330303,91.004374,South Asia,India,10
26.330452,90.28339,South Asia,India,1
26.330707,90.670231,South Asia,India,1
26.333108,90.502613,South Asia,India,2
26.333705,90.678539,South Asia,India,0
26.333821,89.894942,South Asia,India,0
26.334427,127.805583,East Asia,Japan,0
26.3351,17.228331,Middle East & North Africa,Libya,0
26.336108,91.01793,South Asia,India,6
26.336166,91.649353,South Asia,India,0
26.336306,88.55176,South Asia,Bangladesh,0
26.336408,43.967329,Middle East & North Africa,Saudi Arabia,3
26.337664,64.919337,South Asia,Pakistan,0
26.338056,76.151944,South Asia,India,1
26.339185,62.948824,South Asia,Pakistan,0
26.340083,88.647992,South Asia,Bangladesh,0
26.344235,91.197588,South Asia,India,6
26.344558,92.681451,South Asia,India,0
26.346371,92.684043,South Asia,India,2
26.346737,92.693853,South Asia,India,0
26.347253,92.68385,South Asia,India,1
26.34851,85.428436,South Asia,India,0
26.348913,92.682825,South Asia,India,0
26.350273,90.164173,South Asia,India,0
26.350383,92.679591,South Asia,India,0
26.350435,89.443486,South Asia,India,13
26.350556,89.893333,South Asia,India,0
26.351088,89.890036,South Asia,India,0
26.351551,64.820824,South Asia,Pakistan,1
26.353393,91.104441,South Asia,India,6
26.353568,83.552696,South Asia,India,0
26.357869,93.777377,South Asia,India,1
26.360833,89.907222,South Asia,India,3
26.362324,91.383042,South Asia,India,3
26.36284,90.266561,South Asia,India,1
26.363328,92.209526,South Asia,India,0
26.364676,90.18345,South Asia,India,1
26.365586,91.327863,South Asia,India,2
26.366837,84.337067,South Asia,India,0
26.367809,62.720616,South Asia,Pakistan,14
26.368306,-80.128932,North America,United States,1
26.372705,90.984023,South Asia,India,7
26.37385,91.643891,South Asia,India,0
26.374252,65.612984,South Asia,Pakistan,13
26.376618,92.356469,South Asia,India,0
26.378511,87.291748,South Asia,Nepal,0
26.378531,91.295669,South Asia,India,0
26.37931,90.025394,South Asia,India,0
26.38088,90.091384,South Asia,India,0
26.384948,90.276411,South Asia,India,0
26.38669,90.702219,South Asia,India,3
26.39188,91.336046,South Asia,India,1
26.392501,62.909091,South Asia,Pakistan,1
26.394035,85.917713,South Asia,India,0
26.396678,85.662752,South Asia,India,3
26.397588,91.897169,South Asia,India,0
26.398022,90.269415,South Asia,India,67
26.398543,62.920592,South Asia,Pakistan,0
26.400871,90.266018,South Asia,India,9
26.401112,90.266513,South Asia,India,1
26.401436,90.266699,South Asia,India,74
26.40178,62.923644,South Asia,Pakistan,1
26.402512,90.270948,South Asia,India,0
26.40305,86.897382,South Asia,India,0
26.404244,92.234122,South Asia,India,9
26.405546,68.524899,South Asia,Pakistan,1
26.406104,90.274128,South Asia,India,0
26.40721,81.589405,South Asia,India,2
26.407293,80.077825,South Asia,India,2
26.410254,91.974697,South Asia,India,1
26.412131,91.349744,South Asia,India,1
26.415798,92.843682,South Asia,India,0
26.416592,92.8447,South Asia,India,3
26.420131,95.019992,South Asia,India,9
26.420811,95.0136,South Asia,India,0
26.421478,67.860947,South Asia,Pakistan,91
26.424899,90.972415,South Asia,India,0
26.424942,90.320993,South Asia,India,0
26.425278,36.523611,Middle East & North Africa,Saudi Arabia,7
26.427157,91.964177,South Asia,India,1
26.4286,62.90816,South Asia,Pakistan,1
26.428604,50.066521,Middle East & North Africa,Saudi Arabia,17
26.428871,80.309276,South Asia,India,0
26.430278,82.536667,South Asia,India,3
26.430833,85.140561,South Asia,India,0
26.430967,65.209549,South Asia,Pakistan,2
26.431641,11.849474,Middle East & North Africa,Libya,0
26.432413,90.27022,South Asia,India,0
26.433372,89.902541,South Asia,India,0
26.433529,92.030881,South Asia,India,0
26.433617,65.44673,South Asia,Pakistan,2
26.434649,90.865887,South Asia,India,0
26.436608,92.028079,South Asia,India,0
26.437063,89.976679,South Asia,India,0
26.437252,91.62011,South Asia,India,26
26.437362,91.620168,South Asia,India,1
26.437434,89.978562,South Asia,India,1
26.438986,90.287464,South Asia,India,1
26.439159,89.978278,South Asia,India,19
26.440046,89.969767,South Asia,India,0
26.440901,89.977407,South Asia,India,0
26.44174,91.393395,South Asia,India,0
26.442601,90.353772,South Asia,India,0
26.44295,91.441519,South Asia,India,1
26.444008,90.364244,South Asia,India,3
26.444095,90.364232,South Asia,India,0
26.444112,91.44136,South Asia,India,20
26.444275,65.224275,South Asia,Pakistan,0
26.444619,91.441053,South Asia,India,22
26.444754,65.237975,South Asia,Pakistan,7
26.445593,78.747759,South Asia,India,1
26.445758,90.231502,South Asia,India,3
26.449895,74.639916,South Asia,India,3
26.449923,80.331874,South Asia,India,6
26.450211,85.399963,South Asia,India,0
26.450441,80.333376,South Asia,India,0
26.452288,92.027319,South Asia,India,12
26.452475,87.271781,South Asia,Nepal,0
26.453079,87.271972,South Asia,Nepal,0
26.453091,87.270794,South Asia,Nepal,2
26.453406,87.278482,South Asia,Nepal,4
26.454072,87.279512,South Asia,Nepal,7
26.454391,87.280344,South Asia,Nepal,0
26.454444,87.142778,South Asia,Nepal,0
26.454761,87.279249,South Asia,Nepal,0
26.457338,65.23111,South Asia,Pakistan,1
26.458388,65.230796,South Asia,Pakistan,0
26.459018,92.024804,South Asia,India,0
26.46075,86.806948,South Asia,Nepal,0
26.461968,87.491294,South Asia,Nepal,2
26.462479,90.421928,South Asia,India,1
26.464986,90.299744,South Asia,India,0
26.465236,94.056752,South Asia,India,3
26.466384,67.846322,South Asia,Pakistan,0
26.466667,87.266667,South Asia,Nepal,0
26.468291,84.45252,South Asia,India,1
26.469478,89.804903,South Asia,India,0
26.469799,87.159869,South Asia,Nepal,1
26.470069,87.230047,South Asia,Nepal,0
26.470108,85.697531,South Asia,India,0
26.470146,65.218781,South Asia,Pakistan,2
26.47371,89.725084,South Asia,India,0
26.474994,91.268866,South Asia,India,0
26.47608,90.555218,South Asia,India,0
26.478903,90.556607,South Asia,India,0
26.479468,90.556866,South Asia,India,19
26.479469,89.520586,South Asia,India,0
26.47963,87.629699,South Asia,Nepal,1
26.479752,90.55992,South Asia,India,0
26.479796,90.559647,South Asia,India,0
26.47998,90.559979,South Asia,India,3
26.48,90.56,South Asia,India,18
26.482007,86.583036,South Asia,India,0
26.482416,65.282104,South Asia,Pakistan,2
26.483884,90.165443,South Asia,India,0
26.484099,85.313322,South Asia,India,3
26.485169,85.315457,South Asia,India,0
26.485426,65.448483,South Asia,Pakistan,0
26.486024,90.555239,South Asia,India,0
26.486044,8.757165,Middle East & North Africa,Algeria,6
26.486718,89.955093,South Asia,India,3
26.487264,91.730175,South Asia,India,0
26.489327,50.00923,Middle East & North Africa,Saudi Arabia,1
26.49151,50.008725,Middle East & North Africa,Saudi Arabia,1
26.491815,84.684478,South Asia,India,7
26.49184,89.526855,South Asia,India,4
26.49203,89.527207,South Asia,India,0
26.494385,90.701032,South Asia,India,0
26.494608,91.678189,South Asia,India,7
26.494818,89.393793,South Asia,India,0
26.495833,89.881944,South Asia,India,1
26.49598,90.702507,South Asia,India,0
26.496451,90.701555,South Asia,India,1
26.498995,91.597898,South Asia,India,0
26.499849,90.969535,South Asia,India,14
26.499925,91.179154,South Asia,India,0
26.50134,77.993376,South Asia,India,0
26.50296,94.229491,South Asia,India,10
26.503757,90.547124,South Asia,India,0
26.504875,8.478095,Middle East & North Africa,Algeria,0
26.50495,50.016159,Middle East & North Africa,Saudi Arabia,2
26.507806,93.973651,South Asia,India,0
26.513087,92.060436,South Asia,India,0
26.51313,91.257351,South Asia,India,6
26.514473,85.294216,South Asia,India,0
26.514504,90.693113,South Asia,India,0
26.515135,90.679677,South Asia,India,0
26.515894,85.29404,South Asia,India,0
26.516287,90.156602,South Asia,India,5
26.516613,90.136788,South Asia,India,0
26.517027,85.099964,South Asia,India,5
26.519733,91.401722,South Asia,India,0
26.519877,93.970038,South Asia,India,0
26.519958,93.969764,South Asia,India,0
26.52,93.97,South Asia,India,0
26.520144,93.969867,South Asia,India,2
26.521695,90.180094,South Asia,India,1
26.522961,88.719221,South Asia,India,5
26.524322,8.491639,Middle East & North Africa,Algeria,8
26.524343,88.719706,South Asia,India,5
26.524472,91.350511,South Asia,India,11
26.524573,91.351702,South Asia,India,0
26.525066,91.639642,South Asia,India,4
26.525754,84.91023,South Asia,India,3
26.526229,86.927001,South Asia,Nepal,0
26.526375,67.787692,South Asia,Pakistan,0
26.527761,91.723431,South Asia,India,0
26.531484,86.6781,South Asia,Nepal,0
26.531515,90.453185,South Asia,India,0
26.533562,90.702558,South Asia,India,0
26.537514,91.731912,South Asia,India,0
26.538378,86.747969,South Asia,Nepal,0
26.538662,90.693912,South Asia,India,0
26.53988,86.748546,South Asia,Nepal,0
26.540192,86.590034,South Asia,Nepal,0
26.54028,90.133119,South Asia,India,5
26.540301,86.748377,South Asia,Nepal,2
26.540524,86.748599,South Asia,Nepal,0
26.540524,86.7486,South Asia,Nepal,0
26.540556,86.748611,South Asia,Nepal,0
26.540563,86.748517,South Asia,Nepal,0
26.540573,86.748619,South Asia,Nepal,0
26.540577,86.748539,South Asia,Nepal,0
26.540577,86.748657,South Asia,Nepal,0
26.540711,86.748592,South Asia,Nepal,0
26.541946,86.756722,South Asia,Nepal,0
26.542189,86.756705,South Asia,Nepal,0
26.542321,86.7571,South Asia,Nepal,0
26.54257,90.474846,South Asia,India,8
26.544013,87.339819,South Asia,Nepal,0
26.544229,88.093898,South Asia,Nepal,0
26.546083,86.747355,South Asia,Nepal,0
26.546432,81.269541,South Asia,India,1
26.549993,86.816785,South Asia,Nepal,1
26.55,31.7,Middle East & North Africa,Egypt,1
26.550812,90.335703,South Asia,India,0
26.551188,82.656516,South Asia,India,1
26.553814,90.342925,South Asia,India,0
26.553965,88.19162,South Asia,India,0
26.554785,50.004524,Middle East & North Africa,Saudi Arabia,33
26.555211,92.203317,South Asia,India,1
26.556,49.996,Middle East & North Africa,Saudi Arabia,1
26.556685,91.479862,South Asia,India,11
26.558523,31.695478,Middle East & North Africa,Egypt,0
26.559074,31.69567,Middle East & North Africa,Egypt,0
26.559551,31.69428,Middle East & North Africa,Egypt,1
26.560442,85.06053,South Asia,India,0
26.560959,87.722301,South Asia,Nepal,0
26.56114,50.007,Middle East & North Africa,Saudi Arabia,1
26.561832,12.880869,Middle East & North Africa,Libya,0
26.562225,86.744069,South Asia,Nepal,0
26.564129,83.816805,South Asia,India,0
26.564511,78.788254,South Asia,India,1
26.565512,31.745362,Middle East & North Africa,Egypt,1
26.567766,86.861337,South Asia,Nepal,0
26.568191,90.218604,South Asia,India,0
26.569942,86.679965,South Asia,Nepal,0
26.570159,86.889968,South Asia,Nepal,0
26.571904,31.638356,Middle East & North Africa,Egypt,0
26.573522,50.038563,Middle East & North Africa,Saudi Arabia,0
26.573828,86.677085,South Asia,Nepal,0
26.57452,91.975644,South Asia,India,4
26.575114,86.754323,South Asia,Nepal,1
26.575482,93.893271,South Asia,India,5
26.576492,49.998236,Middle East & North Africa,Saudi Arabia,0
26.57701,93.171649,South Asia,India,0
26.577128,89.03152,South Asia,India,0
26.57724,89.031839,South Asia,India,0
26.577352,50.075286,Middle East & North Africa,Saudi Arabia,0
26.577736,50.075257,Middle East & North Africa,Saudi Arabia,1
26.579266,95.098728,South Asia,India,0
26.57967,86.849937,South Asia,Nepal,0
26.580015,86.833208,South Asia,Nepal,0
26.580553,92.997739,South Asia,India,2
26.581065,87.325775,South Asia,Nepal,0
26.581159,107.981186,East Asia,China,14
26.582145,86.464267,South Asia,Nepal,0
26.58287,86.816839,South Asia,Nepal,1
26.583446,84.279156,South Asia,India,23
26.583534,91.746796,South Asia,India,0
26.58367,49.980703,Middle East & North Africa,Saudi Arabia,0
26.583956,49.984697,Middle East & North Africa,Saudi Arabia,1
26.585137,49.976431,Middle East & North Africa,Saudi Arabia,0
26.587023,86.730187,South Asia,Nepal,0
26.587351,49.984146,Middle East & North Africa,Saudi Arabia,11
26.587952,93.170318,South Asia,India,0
26.588159,90.472791,South Asia,India,1
26.588354,93.748589,South Asia,India,0
26.588399,86.137015,South Asia,India,1
26.590179,85.494267,South Asia,India,1
26.591131,68.301119,South Asia,Pakistan,1
26.591184,94.89927,South Asia,India,0
26.591367,88.588686,South Asia,India,8
26.591593,85.490707,South Asia,India,1
26.59372,85.497686,South Asia,India,0
26.594172,49.977173,Middle East & North Africa,Saudi Arabia,0
26.594609,85.483712,South Asia,India,0
26.597074,87.167753,South Asia,Nepal,0
26.60068,90.995621,South Asia,India,0
26.600768,85.843505,South Asia,India,0
26.603577,-109.174626,North America,Mexico,2
26.60403,90.239627,South Asia,India,1
26.605271,93.634392,South Asia,India,0
26.607709,86.715737,South Asia,Nepal,0
26.609762,92.959912,South Asia,India,0
26.609814,84.856793,South Asia,India,1
26.609881,86.480119,South Asia,Nepal,1
26.610083,86.229726,South Asia,Nepal,0
26.610109,85.850096,South Asia,Nepal,0
26.610586,90.942951,South Asia,India,4
26.61336,67.69896,South Asia,Pakistan,3
26.613431,87.445586,South Asia,Nepal,0
26.613806,91.740436,South Asia,India,6
26.613814,90.951185,South Asia,India,2
26.615695,87.83535,South Asia,Nepal,0
26.616265,-80.057244,North America,United States,0
26.61635,86.702071,South Asia,Nepal,1
26.616769,86.701927,South Asia,Nepal,0
26.617262,86.701389,South Asia,Nepal,9
26.618154,85.186131,South Asia,India,1
26.619112,91.041857,South Asia,India,3
26.620059,91.581424,South Asia,India,0
26.62021,86.430106,South Asia,Nepal,0
26.62078,86.703439,South Asia,Nepal,0
26.621321,81.392178,South Asia,India,10
26.624141,93.791001,South Asia,India,0
26.626959,63.353138,South Asia,Pakistan,2
26.627103,87.182658,South Asia,Nepal,0
26.627167,65.68042,South Asia,Pakistan,0
26.627293,87.182473,South Asia,Nepal,1
26.627552,87.182171,South Asia,Nepal,0
26.62906,85.326622,South Asia,India,0
26.63,92.8,South Asia,India,10
26.630801,94.383925,South Asia,India,0
26.631986,86.444901,South Asia,Nepal,0
26.633069,85.774712,South Asia,Nepal,0
26.633463,85.799952,South Asia,Nepal,0
26.633478,61.257183,Middle East & North Africa,Iran,2
26.633584,63.338058,South Asia,Pakistan,0
26.63419,90.381898,South Asia,India,10
26.634958,85.000702,South Asia,India,4
26.635315,91.687549,South Asia,India,0
26.636002,90.337053,South Asia,India,8
26.63755,90.644049,South Asia,India,9
26.638547,85.070747,South Asia,India,1
26.638654,87.989131,South Asia,Nepal,0
26.639243,91.574214,South Asia,India,1
26.639323,90.476293,South Asia,India,0
26.639747,87.140137,South Asia,Nepal,0
26.63982,87.894245,South Asia,Nepal,13
26.640033,87.890391,South Asia,Nepal,0
26.640845,-81.868194,North America,United States,0
26.641572,87.887375,South Asia,Nepal,0
26.644216,85.720507,South Asia,India,4
26.645004,86.624767,South Asia,Nepal,0
26.645157,86.624767,South Asia,Nepal,0
26.646384,88.155974,South Asia,Nepal,2
26.646512,87.894587,South Asia,Nepal,0
26.646921,88.154752,South Asia,Nepal,3
26.647163,84.913763,South Asia,India,0
26.648581,85.795471,South Asia,Nepal,0
26.648861,92.545795,South Asia,India,0
26.649113,84.93626,South Asia,India,0
26.649899,85.797084,South Asia,Nepal,0
26.65,84.916667,South Asia,India,0
26.65,84.9167,South Asia,India,0
26.650186,84.916678,South Asia,India,0
26.650885,67.503226,South Asia,Pakistan,3
26.65125,90.639045,South Asia,India,0
26.651411,82.819112,South Asia,India,2
26.65153,94.328155,South Asia,India,0
26.651904,87.904158,South Asia,Nepal,0
26.652335,85.272304,South Asia,India,0
26.652846,92.792524,South Asia,India,1
26.653368,87.449917,South Asia,Nepal,0
26.653826,63.955358,South Asia,Pakistan,1
26.65411,86.2087,South Asia,Nepal,0
26.654186,86.20779,South Asia,Nepal,0
26.654859,90.989237,South Asia,India,6
26.655546,86.208373,South Asia,Nepal,0
26.655872,63.968023,South Asia,Pakistan,0
26.656031,86.208847,South Asia,Nepal,0
26.657086,91.912479,South Asia,India,0
26.657154,92.102056,South Asia,India,0
26.657197,91.912437,South Asia,India,0
26.657273,91.912366,South Asia,India,0
26.657392,64.131126,South Asia,Pakistan,0
26.657949,87.560992,South Asia,Nepal,0
26.658275,87.417084,South Asia,Nepal,0
26.658591,87.496896,South Asia,Nepal,0
26.65953,91.357423,South Asia,India,0
26.659978,63.967521,South Asia,Pakistan,0
26.6605,67.991608,South Asia,Pakistan,0
26.660531,91.358867,South Asia,India,0
26.661113,87.41777,South Asia,Nepal,0
26.661729,79.180695,South Asia,India,1
26.661823,91.363446,South Asia,India,0
26.662294,95.220458,South Asia,India,0
26.662885,91.354721,South Asia,India,3
26.663701,87.637301,South Asia,Nepal,0
26.663721,87.27362,South Asia,Nepal,0
26.663979,87.275163,South Asia,Nepal,0
26.664638,87.271781,South Asia,Nepal,1
26.666494,87.283403,South Asia,Nepal,0
26.666619,87.28324,South Asia,Nepal,1
26.666667,64.25,South Asia,Pakistan,0
26.669859,87.610078,South Asia,Nepal,6
26.671816,87.667963,South Asia,Nepal,0
26.671957,87.667709,South Asia,Nepal,0
26.672062,87.255183,South Asia,Nepal,0
26.672485,87.37611,South Asia,Nepal,0
26.673492,92.858413,South Asia,India,0
26.673885,92.85771,South Asia,India,6
26.673885,92.857711,South Asia,India,23
26.673984,91.420271,South Asia,India,1
26.674331,91.388518,South Asia,India,5
26.67621,87.464251,South Asia,Nepal,0
26.677541,93.931647,South Asia,India,0
26.678779,92.857672,South Asia,India,21
26.682957,88.443417,South Asia,India,10
26.684066,88.35061,South Asia,India,0
26.684558,92.530362,South Asia,India,0
26.686599,90.575437,South Asia,India,0
26.686673,90.575337,South Asia,India,0
26.689716,91.909924,South Asia,India,2
26.693098,67.615557,South Asia,Pakistan,0
26.696425,88.604736,South Asia,India,1
26.696457,84.895869,South Asia,India,0
26.697687,92.264191,South Asia,India,0
26.699381,64.128769,South Asia,Pakistan,1
26.699431,92.499242,South Asia,India,6
26.699627,92.499654,South Asia,India,0
26.7,92.5,South Asia,India,0
26.700185,92.500172,South Asia,India,0
26.700783,92.500275,South Asia,India,0
26.701586,92.477843,South Asia,India,0
26.701866,91.196685,South Asia,India,1
26.702338,64.275006,South Asia,Pakistan,0
26.704306,88.412507,South Asia,India,0
26.705383,88.431226,South Asia,India,0
26.707258,86.931727,South Asia,Nepal,0
26.708382,88.426874,South Asia,India,0
26.712845,88.41494,South Asia,India,0
26.714388,-80.052689,North America,United States,0
26.715121,92.208928,South Asia,India,0
26.715968,64.171015,South Asia,Pakistan,0
26.716667,86.483333,South Asia,Nepal,5
26.716667,95.033333,South Asia,India,0
26.7167,86.483103,South Asia,Nepal,0
26.719955,84.463206,South Asia,India,5
26.72357,67.769319,South Asia,Pakistan,0
26.724409,67.769547,South Asia,Pakistan,0
26.725987,64.153747,South Asia,Pakistan,0
26.726647,64.179674,South Asia,Pakistan,1
26.727062,93.147992,South Asia,India,0
26.727464,86.481412,South Asia,Nepal,0
26.727763,67.779717,South Asia,Pakistan,1
26.729388,67.777447,South Asia,Pakistan,0
26.729437,67.772928,South Asia,Pakistan,0
26.729617,64.147806,South Asia,Pakistan,1
26.729834,67.775172,South Asia,Pakistan,0
26.730006,88.412052,South Asia,India,0
26.730322,64.147824,South Asia,Pakistan,2
26.730353,64.147852,South Asia,Pakistan,0
26.730808,85.925307,South Asia,Nepal,0
26.730893,64.145994,South Asia,Pakistan,9
26.731582,91.557474,South Asia,India,6
26.73218,85.924969,South Asia,Nepal,0
26.73267,85.924789,South Asia,Nepal,18
26.732713,88.408942,South Asia,India,0
26.733346,64.115782,South Asia,Pakistan,0
26.733346,64.140501,South Asia,Pakistan,0
26.735799,64.148312,South Asia,Pakistan,0
26.735942,94.81989,South Asia,India,0
26.736033,67.791971,South Asia,Pakistan,0
26.736229,93.046353,South Asia,India,0
26.737105,64.147822,South Asia,Pakistan,0
26.738252,64.148741,South Asia,Pakistan,2
26.739847,86.240004,South Asia,Nepal,1
26.740279,88.089854,South Asia,Nepal,0
26.740556,85.273056,South Asia,India,0
26.742103,85.508435,South Asia,India,0
26.742778,82.525556,South Asia,India,0
26.744352,92.096506,South Asia,India,1
26.745469,92.095702,South Asia,India,3
26.745828,94.545239,South Asia,India,0
26.746018,92.095943,South Asia,India,45
26.747373,89.051571,South Asia,India,0
26.749365,93.880389,South Asia,India,1
26.750085,94.219062,South Asia,India,0
26.750178,85.866705,South Asia,Nepal,1
26.750388,64.19637,South Asia,Pakistan,0
26.750419,94.216359,South Asia,India,0
26.752414,85.326545,South Asia,Nepal,1
26.753453,92.905121,South Asia,India,10
26.75602,94.20945,South Asia,India,1
26.756038,14.023506,Middle East & North Africa,Libya,0
26.756461,64.064555,South Asia,Pakistan,0
26.760555,83.373167,South Asia,India,7
26.760601,85.926979,South Asia,Nepal,4
26.761211,87.403712,South Asia,Nepal,0
26.765066,85.266834,South Asia,Nepal,0
26.766451,85.301779,South Asia,Nepal,1
26.766667,85.266667,South Asia,Nepal,0
26.766667,85.266719,South Asia,Nepal,1
26.766667,85.366667,South Asia,Nepal,0
26.767787,86.267047,South Asia,Nepal,0
26.768056,31.493889,Middle East & North Africa,Egypt,9
26.76901,94.237106,South Asia,India,0
26.769167,31.501944,Middle East & North Africa,Egypt,1
26.77,82.15,South Asia,India,13
26.770406,82.150396,South Asia,India,0
26.770993,84.250928,South Asia,India,0
26.7723,85.003854,South Asia,India,0
26.773248,82.144164,South Asia,India,0
26.774843,91.931912,South Asia,India,0
26.775377,90.303975,South Asia,India,0
26.777416,83.065668,South Asia,India,0
26.778166,86.365363,South Asia,Nepal,0
